latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
34.50225,-119.12389,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,294.2,59.4,N
34.50249,-119.13059,306.8,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,277.2,128.4,N
34.50193,-119.11518,297.5,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,277.4,59.4,N
34.49648,-119.14527,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,287.4,55.3,N
34.4962,-119.13756,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,306.5,128.4,N
34.49599,-119.13181,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,344.3,128.4,N
34.49578,-119.126,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,335.9,59.4,N
34.49551,-119.1182,356.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,302.2,59.4,N
34.49503,-119.10474,315.4,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,280.6,13.2,N
34.49046,-119.16049,349.6,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,284.3,85.4,N
34.49007,-119.14935,349.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,343.0,85.4,N
34.48975,-119.14048,332.2,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,330.1,88.5,N
34.48955,-119.13476,347.2,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,325.7,88.5,N
34.48937,-119.12973,352.9,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,322.8,76.3,N
34.48915,-119.1237,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,311.4,76.3,N
34.48888,-119.11577,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,339.5,84.7,N
34.49074,-119.16866,310.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,280.8,6.7,N
34.48833,-119.10025,309.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,282.5,84.7,N
34.48409,-119.16602,332.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,281.8,85.4,N
34.48372,-119.15524,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,289.9,85.4,N
34.48336,-119.14496,355.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,294.1,88.5,N
34.48311,-119.13772,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,295.8,88.5,N
34.48292,-119.13232,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,299.4,76.3,N
34.48273,-119.12691,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,301.1,76.3,N
34.4825,-119.12061,353.1,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,293.8,84.7,N
34.48434,-119.17333,308.4,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,281.3,6.7,N
34.48223,-119.11272,319.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,283.8,84.7,N
34.477,-119.15054,328.4,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,282.0,4.9,N
34.47671,-119.14219,325.6,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,284.5,4.9,N
34.47647,-119.13525,337.5,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,290.1,11.0,N
34.47628,-119.12971,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,302.2,11.0,N
34.47608,-119.12402,353.7,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,297.2,8.7,N
34.47583,-119.117,323.1,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,290.6,8.7,N
34.45715,-118.61362,342.6,0.5,0.7,2017-12-06,848,N,nominal,1.0NRT,281.4,6.1,N
34.47768,-119.17041,295.9,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,280.7,2.5,N
34.47735,-119.16077,302.7,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,280.1,2.5,N
34.46985,-119.13312,337.6,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,289.3,11.0,N
34.46964,-119.12728,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,297.3,8.7,N
34.47036,-119.1481,303.1,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,281.2,4.9,N
34.47007,-119.13959,311.6,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,284.2,11.0,N
34.46941,-119.12054,313.5,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,285.7,8.7,N
34.4632,-119.13029,325.8,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,287.1,2.1,N
34.46421,-119.1602,306.2,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,280.8,2.4,N
34.46397,-119.15299,317.1,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,282.3,2.4,N
34.46367,-119.14413,295.5,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,282.0,1.7,N
34.4634,-119.13619,295.8,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,282.4,1.7,N
34.46294,-119.12247,295.4,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,282.3,2.1,N
34.45447,-119.06623,299.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,283.9,1.6,N
34.44809,-119.07059,332.2,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,288.8,6.7,N
34.44788,-119.06435,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,290.1,6.7,N
34.44159,-119.07141,321.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,284.9,6.7,N
34.44128,-119.06175,343.5,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,286.7,6.7,N
34.44572,-119.19616,299.2,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,280.8,1.8,N
34.44548,-119.18892,318.9,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,281.8,1.8,N
34.44524,-119.18149,302.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,280.7,1.7,N
34.49129,-119.15934,343.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,283.6,33.3,N
34.49083,-119.14829,349.2,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,344.3,120.2,N
34.49049,-119.13989,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,334.3,120.2,N
34.49025,-119.13428,336.8,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,328.9,75.8,N
34.49004,-119.12918,350.7,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,324.6,75.8,N
34.48979,-119.12301,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,311.8,100.3,N
34.48944,-119.11475,356.6,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,339.6,100.3,N
34.48883,-119.09985,320.6,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,283.2,80.2,N
34.49163,-119.16763,305.1,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,280.6,33.3,N
34.48497,-119.16492,342.4,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,282.3,33.3,N
34.48452,-119.15403,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,294.9,120.2,N
34.48411,-119.14403,348.8,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,298.0,120.2,N
34.48383,-119.13715,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,298.9,75.8,N
34.48361,-119.13189,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,301.0,75.8,N
34.48339,-119.12646,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,301.2,100.3,N
34.48313,-119.11997,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,293.7,100.3,N
34.48276,-119.11103,323.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,283.7,80.2,N
34.48557,-119.1797,295.2,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,281.2,3.3,N
34.48527,-119.17245,313.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,281.3,33.3,N
34.47778,-119.14944,331.6,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,283.9,5.5,N
34.47745,-119.14114,323.9,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,284.9,6.9,N
34.47718,-119.13457,341.5,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,291.0,6.9,N
34.47696,-119.12913,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,302.8,13.6,N
34.47673,-119.12341,350.1,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,296.6,13.6,N
34.47644,-119.11633,320.5,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,289.8,6.4,N
34.45495,-118.61401,340.5,0.5,0.7,2017-12-06,848,N,nominal,1.0NRT,280.7,3.3,N
34.4786,-119.16958,297.6,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,281.4,2.9,N
34.4782,-119.15956,306.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,280.4,5.5,N
34.45467,-118.60771,297.9,0.5,0.7,2017-12-06,848,N,nominal,1.0NRT,278.5,3.3,N
34.47055,-119.1325,343.7,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,290.5,13.6,N
34.47032,-119.12674,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,298.9,13.6,N
34.47114,-119.14703,310.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,281.6,6.9,N
34.47081,-119.1387,312.5,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,284.4,6.9,N
34.47005,-119.12002,316.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,286.4,6.4,N
34.4639,-119.12968,328.9,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,288.5,3.4,N
34.46508,-119.15925,309.2,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,281.3,3.4,N
34.46478,-119.15189,317.1,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,282.9,2.4,N
34.46444,-119.1431,300.2,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,282.7,2.4,N
34.46413,-119.13554,299.3,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,283.2,3.4,N
34.46359,-119.12179,296.2,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,282.6,2.3,N
34.43563,-118.60943,296.4,0.5,0.7,2017-12-06,848,N,nominal,1.0NRT,280.4,1.1,N
34.44845,-119.06989,330.9,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,288.5,9.5,N
34.44821,-119.06383,367.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,290.2,8.7,N
34.44198,-119.07107,326.0,0.6,0.7,2017-12-06,848,N,nominal,1.0NRT,284.7,9.5,N
