latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
17.845,-93.114,312.0,1.1,1.1,2017-12-05,440,T,84,6.0NRT,293.2,12.2,N
17.843,-93.124,328.7,1.1,1.1,2017-12-05,440,T,100,6.0NRT,293.9,31.9,N
17.898,-93.182,309.0,1.1,1.1,2017-12-05,440,T,76,6.0NRT,293.3,9.7,N
18.441,-93.168,324.6,1.1,1.1,2017-12-05,440,T,94,6.0NRT,296.1,0.0,N
18.865,-92.624,321.4,1.2,1.1,2017-12-05,440,T,100,6.0NRT,295.3,21.9,N
18.867,-92.619,329.1,1.2,1.1,2017-12-05,440,T,100,6.0NRT,295.2,33.6,N
18.866,-92.63,322.3,1.2,1.1,2017-12-05,440,T,100,6.0NRT,295.1,23.2,N
18.877,-92.62,308.9,1.2,1.1,2017-12-05,440,T,63,6.0NRT,294.8,8.6,N
18.876,-92.632,307.9,1.2,1.1,2017-12-05,440,T,57,6.0NRT,294.9,7.7,N
19.305,-92.204,311.4,1.3,1.1,2017-12-05,440,T,75,6.0NRT,291.6,13.2,N
19.433,-92.075,308.7,1.3,1.1,2017-12-05,440,T,62,6.0NRT,288.4,11.4,N
19.432,-92.087,306.9,1.3,1.1,2017-12-05,440,T,50,6.0NRT,290.2,9.0,N
19.023,-98.622,303.1,1.2,1.1,2017-12-05,440,T,53,6.0NRT,271.5,13.1,N
20.516,-97.472,314.7,1.1,1.0,2017-12-05,440,T,90,6.0NRT,293.2,14.0,N
20.514,-97.482,325.2,1.1,1.0,2017-12-05,440,T,100,6.0NRT,292.6,25.1,N
24.806,-97.954,309.6,1.0,1.0,2017-12-05,440,T,78,6.0NRT,292.8,8.4,N
24.815,-97.956,315.9,1.0,1.0,2017-12-05,440,T,92,6.0NRT,292.7,13.1,N
25.722,-100.3,300.8,1.2,1.1,2017-12-05,440,T,34,6.0NRT,290.7,5.5,N
26.884,-101.453,305.0,1.3,1.1,2017-12-05,440,T,32,6.0NRT,279.1,12.7,N
29.577,-98.036,301.5,1.0,1.0,2017-12-05,440,T,42,6.0NRT,290.1,5.0,N
34.323,-119.182,311.1,1.5,1.2,2017-12-05,620,T,29,6.0NRT,283.4,18.7,N
34.321,-119.198,309.1,1.5,1.2,2017-12-05,620,T,22,6.0NRT,280.8,15.9,N
34.339,-119.134,322.7,1.5,1.2,2017-12-05,620,T,100,6.0NRT,290.5,33.4,N
34.337,-119.15,401.0,1.5,1.2,2017-12-05,620,T,100,6.0NRT,299.6,469.0,N
34.335,-119.167,446.4,1.5,1.2,2017-12-05,620,T,100,6.0NRT,304.6,1205.8,N
34.334,-119.184,414.3,1.5,1.2,2017-12-05,620,T,100,6.0NRT,295.9,629.4,N
34.332,-119.2,376.7,1.5,1.2,2017-12-05,620,T,100,6.0NRT,288.9,249.9,N
34.33,-119.217,315.9,1.5,1.2,2017-12-05,620,T,40,6.0NRT,282.9,24.1,N
34.351,-119.119,388.0,1.5,1.2,2017-12-05,620,T,100,6.0NRT,297.7,344.0,N
34.349,-119.136,480.0,1.5,1.2,2017-12-05,620,T,100,6.0NRT,334.5,2165.8,N
34.348,-119.152,500.0,1.5,1.2,2017-12-05,620,T,100,6.0NRT,332.3,2928.3,N
34.346,-119.168,466.4,1.5,1.2,2017-12-05,620,T,100,6.0NRT,314.4,1721.7,N
34.344,-119.185,500.0,1.5,1.2,2017-12-05,620,T,100,6.0NRT,320.8,2909.9,N
34.343,-119.203,446.5,1.5,1.2,2017-12-05,620,T,100,6.0NRT,300.7,1204.9,N
34.341,-119.219,315.7,1.5,1.2,2017-12-05,620,T,26,6.0NRT,284.3,22.8,N
34.365,-119.088,377.8,1.5,1.2,2017-12-05,620,T,100,6.0NRT,292.1,265.8,N
34.364,-119.104,429.4,1.5,1.2,2017-12-05,620,T,100,6.0NRT,308.7,881.5,N
34.362,-119.121,384.4,1.5,1.2,2017-12-05,620,T,100,6.0NRT,298.1,312.9,N
34.36,-119.137,360.3,1.5,1.2,2017-12-05,620,T,100,6.0NRT,293.6,154.9,N
34.359,-119.154,365.5,1.5,1.2,2017-12-05,620,T,100,6.0NRT,291.3,182.0,N
34.357,-119.17,350.7,1.5,1.2,2017-12-05,620,T,100,6.0NRT,289.7,112.3,N
34.355,-119.187,338.0,1.5,1.2,2017-12-05,620,T,100,6.0NRT,287.1,67.3,N
34.353,-119.204,343.8,1.5,1.2,2017-12-05,620,T,100,6.0NRT,286.0,87.8,N
34.352,-119.22,341.0,1.5,1.2,2017-12-05,620,T,100,6.0NRT,285.6,80.2,N
34.378,-119.073,345.4,1.5,1.2,2017-12-05,620,T,100,6.0NRT,288.9,98.1,N
34.376,-119.09,369.2,1.5,1.2,2017-12-05,620,T,100,6.0NRT,292.1,209.1,N
34.374,-119.106,368.5,1.5,1.2,2017-12-05,620,T,100,6.0NRT,292.7,202.1,N
34.373,-119.123,328.2,1.5,1.2,2017-12-05,620,T,94,6.0NRT,290.1,44.9,N
34.371,-119.139,338.4,1.5,1.2,2017-12-05,620,T,100,6.0NRT,291.3,69.8,N
34.369,-119.155,349.5,1.5,1.2,2017-12-05,620,T,100,6.0NRT,292.3,106.7,N
34.368,-119.172,376.8,1.5,1.2,2017-12-05,620,T,100,6.0NRT,296.8,251.9,N
34.366,-119.189,393.8,1.5,1.2,2017-12-05,620,T,100,6.0NRT,297.0,392.1,N
34.364,-119.205,408.2,1.5,1.2,2017-12-05,620,T,100,6.0NRT,293.3,551.7,N
34.363,-119.221,386.5,1.5,1.2,2017-12-05,620,T,100,6.0NRT,288.0,325.8,N
34.39,-119.059,385.5,1.5,1.2,2017-12-05,620,T,100,6.0NRT,296.0,330.4,N
34.389,-119.075,391.8,1.5,1.2,2017-12-05,620,T,100,6.0NRT,297.9,383.9,N
34.387,-119.092,347.4,1.5,1.2,2017-12-05,620,T,100,6.0NRT,291.8,103.2,N
34.385,-119.108,353.0,1.5,1.2,2017-12-05,620,T,100,6.0NRT,291.9,122.3,N
34.384,-119.125,352.5,1.5,1.2,2017-12-05,620,T,100,6.0NRT,293.1,120.5,N
34.382,-119.141,379.9,1.5,1.2,2017-12-05,620,T,100,6.0NRT,296.6,276.3,N
34.38,-119.158,388.4,1.5,1.2,2017-12-05,620,T,100,6.0NRT,300.0,345.2,N
34.379,-119.174,383.1,1.5,1.2,2017-12-05,620,T,100,6.0NRT,291.5,298.7,N
34.377,-119.19,380.8,1.5,1.2,2017-12-05,620,T,100,6.0NRT,286.9,281.5,N
34.375,-119.207,326.5,1.5,1.2,2017-12-05,620,T,72,6.0NRT,283.0,40.8,N
34.403,-119.046,313.2,1.5,1.2,2017-12-05,620,T,85,6.0NRT,284.4,23.5,N
34.401,-119.061,402.0,1.5,1.2,2017-12-05,620,T,100,6.0NRT,299.3,494.2,N
34.4,-119.077,383.9,1.5,1.2,2017-12-05,620,T,100,6.0NRT,294.7,315.1,N
34.398,-119.094,339.6,1.5,1.2,2017-12-05,620,T,100,6.0NRT,289.6,75.3,N
34.396,-119.11,380.3,1.5,1.2,2017-12-05,620,T,100,6.0NRT,296.6,279.3,N
34.395,-119.127,390.8,1.5,1.2,2017-12-05,620,T,100,6.0NRT,304.5,366.6,N
34.393,-119.143,424.7,1.5,1.2,2017-12-05,620,T,100,6.0NRT,310.8,794.7,N
34.391,-119.16,456.1,1.5,1.2,2017-12-05,620,T,100,6.0NRT,308.8,1445.6,N
34.389,-119.176,378.7,1.5,1.2,2017-12-05,620,T,100,6.0NRT,287.7,263.5,N
34.388,-119.193,318.3,1.5,1.2,2017-12-05,620,T,65,6.0NRT,282.9,26.5,N
34.411,-119.079,352.2,1.5,1.2,2017-12-05,620,T,100,6.0NRT,289.9,124.6,N
34.409,-119.096,443.8,1.5,1.2,2017-12-05,620,T,100,6.0NRT,315.2,1171.1,N
34.407,-119.112,391.8,1.5,1.2,2017-12-05,620,T,100,6.0NRT,295.0,377.0,N
34.405,-119.129,420.3,1.5,1.2,2017-12-05,620,T,100,6.0NRT,299.6,725.8,N
34.404,-119.146,500.0,1.5,1.2,2017-12-05,620,T,100,6.0NRT,319.2,2937.7,N
34.402,-119.162,358.7,1.5,1.2,2017-12-05,620,T,100,6.0NRT,287.2,148.1,N
34.398,-119.195,313.6,1.5,1.2,2017-12-05,620,T,10,6.0NRT,283.1,21.2,N
34.423,-119.066,335.3,1.5,1.2,2017-12-05,620,T,96,6.0NRT,284.7,66.5,N
34.421,-119.081,346.2,1.5,1.2,2017-12-05,620,T,100,6.0NRT,287.3,97.7,N
34.42,-119.098,374.9,1.5,1.2,2017-12-05,620,T,100,6.0NRT,289.1,240.8,N
34.418,-119.116,328.5,1.5,1.2,2017-12-05,620,T,100,6.0NRT,284.0,42.7,N
34.412,-119.085,383.2,1.5,1.2,2017-12-05,620,T,100,6.0NRT,298.3,306.4,N
34.411,-119.102,432.8,1.5,1.2,2017-12-05,620,T,100,6.0NRT,313.7,943.2,N
34.409,-119.119,345.1,1.5,1.2,2017-12-05,620,T,100,6.0NRT,288.3,91.7,N
34.407,-119.136,438.1,1.5,1.2,2017-12-05,620,T,100,6.0NRT,304.9,1039.6,N
34.406,-119.153,426.7,1.5,1.2,2017-12-05,620,T,100,6.0NRT,298.4,827.2,N
34.425,-119.071,338.7,1.5,1.2,2017-12-05,620,T,100,6.0NRT,284.8,76.8,N
34.423,-119.087,335.7,1.5,1.2,2017-12-05,620,T,100,6.0NRT,285.9,66.0,N
34.431,-119.122,391.9,1.5,1.2,2017-12-05,620,T,100,6.0NRT,298.0,380.5,N
34.429,-119.139,356.2,1.5,1.2,2017-12-05,620,T,100,6.0NRT,289.2,136.4,N
34.443,-119.109,319.0,1.5,1.2,2017-12-05,620,T,48,6.0NRT,285.5,31.2,N
34.442,-119.124,412.5,1.5,1.2,2017-12-05,620,T,100,6.0NRT,305.9,618.8,N
34.44,-119.14,373.5,1.5,1.2,2017-12-05,620,T,100,6.0NRT,293.6,234.6,N
34.438,-119.157,318.3,1.5,1.2,2017-12-05,620,T,66,6.0NRT,283.0,29.7,N
34.452,-119.127,316.7,1.5,1.2,2017-12-05,620,T,94,6.0NRT,283.8,30.1,N
42.338,-123.04,309.7,1.2,1.1,2017-12-05,625,T,78,6.0NRT,271.7,19.6,N
19.397,-92.033,305.4,2.3,1.5,2017-12-05,725,A,30,6.0NRT,292.8,14.6,N
18.879,-92.639,305.7,2.5,1.5,2017-12-05,725,A,35,6.0NRT,292.9,19.7,N
18.876,-92.615,332.4,2.5,1.5,2017-12-05,725,A,100,6.0NRT,293.6,117.7,N
17.847,-93.121,308.7,2.7,1.6,2017-12-05,725,A,75,6.0NRT,291.7,34.9,N
17.844,-93.129,301.6,2.7,1.6,2017-12-05,725,A,43,6.0NRT,291.4,19.3,N
17.841,-93.104,306.0,2.7,1.6,2017-12-05,725,A,66,6.0NRT,291.5,29.7,N
34.468,-119.152,335.4,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,282.5,268.0,N
34.458,-119.114,402.3,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,292.4,1863.6,N
34.448,-119.072,347.2,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,284.6,406.3,N
34.439,-119.038,374.4,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,284.4,949.4,N
34.441,-119.114,365.9,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,285.8,723.6,N
34.431,-119.075,376.1,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,288.6,963.0,N
34.422,-119.039,403.3,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,295.0,1937.4,N
34.425,-119.12,346.7,3.8,1.8,2017-12-05,1040,A,92,6.0NRT,283.7,384.4,N
34.415,-119.077,321.2,3.8,1.8,2017-12-05,1040,A,14,6.0NRT,283.9,117.8,N
34.405,-119.039,333.5,3.8,1.8,2017-12-05,1040,A,78,6.0NRT,284.6,239.0,N
34.409,-119.125,331.4,3.8,1.8,2017-12-05,1040,A,10,6.0NRT,283.5,200.4,N
34.469,-119.121,326.0,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,281.7,187.3,N
34.459,-119.079,312.8,3.8,1.8,2017-12-05,1040,A,86,6.0NRT,281.3,103.3,N
34.461,-119.159,317.4,3.8,1.8,2017-12-05,1040,A,95,6.0NRT,282.2,124.3,N
34.452,-119.121,394.2,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,291.5,1535.6,N
34.442,-119.08,359.7,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,286.7,602.7,N
34.434,-119.047,413.1,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,293.2,2412.5,N
34.423,-119.003,328.5,3.9,1.8,2017-12-05,1040,A,100,6.0NRT,282.7,208.4,N
34.435,-119.123,357.5,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,283.0,549.9,N
34.426,-119.082,367.0,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,287.6,734.1,N
34.417,-119.046,370.2,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,290.4,829.3,N
34.42,-119.131,347.1,3.8,1.8,2017-12-05,1040,A,73,6.0NRT,284.1,378.2,N
34.366,-119.187,330.9,3.8,1.8,2017-12-05,1040,A,51,6.0NRT,284.4,195.1,N
34.35,-119.194,352.6,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,287.1,450.4,N
34.34,-119.151,323.5,3.8,1.8,2017-12-05,1040,A,0,6.0NRT,283.6,127.7,N
34.324,-119.157,348.9,3.8,1.8,2017-12-05,1040,A,72,6.0NRT,285.1,400.5,N
34.358,-119.195,353.3,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,286.6,456.8,N
34.348,-119.153,330.3,3.8,1.8,2017-12-05,1040,A,34,6.0NRT,284.3,179.0,N
34.343,-119.202,322.9,3.8,1.8,2017-12-05,1040,A,0,6.0NRT,284.2,120.2,N
34.317,-119.165,347.5,3.8,1.8,2017-12-05,1040,A,81,6.0NRT,285.4,390.0,N
34.311,-119.211,335.0,3.8,1.8,2017-12-05,1040,A,34,6.0NRT,283.5,225.7,N
34.301,-119.169,331.1,3.8,1.8,2017-12-05,1040,A,15,6.0NRT,284.0,203.8,N
34.295,-119.215,332.2,3.8,1.8,2017-12-05,1040,A,0,6.0NRT,284.1,203.1,N
34.289,-119.259,332.7,3.8,1.8,2017-12-05,1040,A,69,6.0NRT,284.5,224.3,N
34.305,-119.22,322.9,3.8,1.8,2017-12-05,1040,A,0,6.0NRT,282.9,129.5,N
34.295,-119.178,327.5,3.8,1.8,2017-12-05,1040,A,23,6.0NRT,283.6,179.2,N
34.289,-119.224,333.8,3.8,1.8,2017-12-05,1040,A,100,6.0NRT,284.5,241.3,N
34.283,-119.268,327.8,3.8,1.8,2017-12-05,1040,A,81,6.0NRT,283.7,186.6,N
19.398,-155.083,338.2,1.4,1.2,2017-12-05,1220,A,100,6.0NRT,293.4,71.6,N
19.395,-155.104,301.6,1.4,1.2,2017-12-05,1220,A,43,6.0NRT,283.3,10.8,N
19.393,-155.09,349.5,1.4,1.2,2017-12-05,1220,A,100,6.0NRT,294.9,106.1,N
19.391,-155.076,334.9,1.4,1.2,2017-12-05,1220,A,100,6.0NRT,296.5,61.6,N
19.388,-155.062,320.9,1.4,1.2,2017-12-05,1220,A,100,6.0NRT,290.1,33.9,N
19.414,-155.279,383.6,1.4,1.2,2017-12-05,1220,A,100,6.0NRT,289.7,277.8,N
19.411,-155.265,319.3,1.4,1.2,2017-12-05,1220,A,98,6.0NRT,283.6,32.0,N
19.38,-155.078,310.3,1.4,1.2,2017-12-05,1220,A,80,6.0NRT,287.0,18.9,N
19.378,-155.064,303.0,1.4,1.2,2017-12-05,1220,A,53,6.0NRT,288.2,11.4,N
19.403,-155.28,392.7,1.4,1.2,2017-12-05,1220,A,100,6.0NRT,289.2,348.6,N
19.401,-155.268,331.1,1.4,1.2,2017-12-05,1220,A,100,6.0NRT,284.0,53.4,N
19.365,-155.052,323.0,1.4,1.2,2017-12-05,1220,A,98,6.0NRT,289.1,35.8,N
19.362,-155.037,313.7,1.4,1.2,2017-12-05,1220,A,46,6.0NRT,288.7,21.7,N
19.354,-155.053,313.8,1.4,1.2,2017-12-05,1220,A,59,6.0NRT,290.3,21.5,N
19.352,-155.038,316.2,1.4,1.2,2017-12-05,1220,A,72,6.0NRT,292.0,25.1,N
19.343,-155.054,302.3,1.4,1.2,2017-12-05,1220,A,48,6.0NRT,289.4,10.3,N
19.341,-155.04,306.8,1.4,1.2,2017-12-05,1220,A,69,6.0NRT,287.9,14.8,N
27.236,-82.302,310.9,2.7,1.6,2017-12-05,1650,T,38,6.0NRT,293.6,29.7,D
24.813,-97.954,313.1,2.1,1.4,2017-12-05,1650,T,39,6.0NRT,295.7,20.0,D
22.015,-97.888,309.7,1.9,1.3,2017-12-05,1650,T,60,6.0NRT,293.7,11.9,D
22.021,-97.893,310.2,1.9,1.3,2017-12-05,1650,T,19,6.0NRT,294.4,11.3,D
22.014,-98.153,310.5,1.9,1.4,2017-12-05,1650,T,47,6.0NRT,296.0,11.7,D
19.918,-89.076,308.6,1.3,1.1,2017-12-05,1650,T,60,6.0NRT,294.7,8.8,D
19.916,-89.064,306.3,1.3,1.1,2017-12-05,1650,T,51,6.0NRT,293.9,6.3,D
20.757,-97.935,309.4,1.8,1.3,2017-12-05,1650,T,60,6.0NRT,297.2,10.8,D
20.512,-97.482,327.0,1.7,1.3,2017-12-05,1650,T,82,6.0NRT,295.9,41.2,D
20.51,-97.466,315.0,1.6,1.3,2017-12-05,1650,T,70,6.0NRT,296.7,16.4,D
20.513,-97.487,318.7,1.7,1.3,2017-12-05,1650,T,74,6.0NRT,296.1,22.8,D
20.511,-97.472,324.2,1.6,1.3,2017-12-05,1650,T,80,6.0NRT,297.0,34.3,D
19.303,-92.196,310.3,1.0,1.0,2017-12-05,1650,T,36,6.0NRT,295.4,6.9,D
20.156,-102.276,309.8,3.7,1.8,2017-12-05,1650,T,39,6.0NRT,292.6,45.7,D
18.87,-92.625,363.8,1.0,1.0,2017-12-05,1650,T,100,6.0NRT,296.7,94.2,D
18.868,-92.615,321.6,1.0,1.0,2017-12-05,1650,T,74,6.0NRT,295.5,16.5,D
18.645,-92.173,308.8,1.0,1.0,2017-12-05,1650,T,46,6.0NRT,297.4,4.5,D
18.443,-93.171,314.7,1.0,1.0,2017-12-05,1650,T,0,6.0NRT,298.3,8.2,D
17.913,-92.951,321.5,1.0,1.0,2017-12-05,1650,T,76,6.0NRT,299.2,12.8,D
18.677,-99.11,326.0,2.1,1.4,2017-12-05,1650,T,82,6.0NRT,290.7,60.3,D
18.688,-99.115,310.5,2.1,1.4,2017-12-05,1650,T,44,6.0NRT,290.2,19.6,D
18.675,-99.117,312.7,2.1,1.4,2017-12-05,1650,T,61,6.0NRT,290.8,24.5,D
17.89,-93.171,322.7,1.0,1.0,2017-12-05,1650,T,77,6.0NRT,295.0,14.3,D
18.012,-97.246,311.8,1.5,1.2,2017-12-05,1650,T,34,6.0NRT,299.4,11.7,D
43.272,-92.833,308.1,1.7,1.3,2017-12-05,1645,T,66,6.0NRT,269.7,27.7,D
41.843,-89.389,344.4,1.1,1.1,2017-12-05,1645,T,94,6.0NRT,275.8,65.1,D
41.841,-89.376,334.8,1.1,1.1,2017-12-05,1645,T,89,6.0NRT,274.6,46.5,D
34.156,-81.968,302.8,2.0,1.4,2017-12-05,1645,T,54,6.0NRT,285.0,14.6,D
34.152,-81.974,306.7,2.0,1.4,2017-12-05,1645,T,64,6.0NRT,284.5,20.1,D
33.343,-82.504,318.9,1.9,1.3,2017-12-05,1645,T,79,6.0NRT,285.9,38.1,D
33.339,-82.484,309.4,1.9,1.3,2017-12-05,1645,T,45,6.0NRT,286.4,19.0,D
33.298,-82.282,316.5,2.0,1.4,2017-12-05,1645,T,77,6.0NRT,290.0,36.0,D
33.332,-82.507,311.4,1.9,1.3,2017-12-05,1645,T,55,6.0NRT,285.7,21.6,D
33.327,-82.487,314.1,1.9,1.3,2017-12-05,1645,T,69,6.0NRT,285.9,27.5,D
33.14,-82.362,305.5,2.0,1.4,2017-12-05,1645,T,62,6.0NRT,290.2,13.2,D
32.67,-81.962,313.2,2.1,1.4,2017-12-05,1645,T,73,6.0NRT,291.5,30.3,D
32.666,-81.94,311.9,2.1,1.4,2017-12-05,1645,T,72,6.0NRT,291.6,27.9,D
32.688,-82.232,322.1,2.0,1.4,2017-12-05,1645,T,81,6.0NRT,291.4,49.3,D
32.686,-82.238,319.0,2.0,1.4,2017-12-05,1645,T,79,6.0NRT,291.5,44.9,D
32.682,-82.217,318.0,2.1,1.4,2017-12-05,1645,T,78,6.0NRT,292.0,42.2,D
32.598,-82.853,306.1,1.9,1.3,2017-12-05,1645,T,63,6.0NRT,289.7,14.4,D
32.69,-83.734,304.5,1.6,1.3,2017-12-05,1645,T,59,6.0NRT,285.7,10.5,D
32.687,-83.717,307.3,1.6,1.3,2017-12-05,1645,T,65,6.0NRT,286.7,13.8,D
32.056,-83.766,305.2,1.7,1.3,2017-12-05,1645,T,59,6.0NRT,288.0,8.3,D
31.726,-83.095,304.4,1.9,1.3,2017-12-05,1645,T,34,6.0NRT,289.0,8.5,D
31.696,-83.832,312.2,1.7,1.3,2017-12-05,1645,T,71,6.0NRT,292.8,17.5,D
31.683,-83.89,323.1,1.7,1.3,2017-12-05,1645,T,81,6.0NRT,293.4,37.2,D
31.68,-83.873,339.0,1.7,1.3,2017-12-05,1645,T,91,6.0NRT,293.3,82.1,D
31.094,-83.917,306.5,1.7,1.3,2017-12-05,1645,T,54,6.0NRT,292.9,9.2,D
31.384,-86.426,301.6,1.2,1.1,2017-12-05,1645,T,41,6.0NRT,287.0,5.8,D
30.597,-82.581,306.6,2.2,1.4,2017-12-05,1645,T,55,6.0NRT,293.2,17.4,D
30.496,-83.068,307.8,2.0,1.4,2017-12-05,1645,T,60,6.0NRT,295.5,12.4,D
31.118,-86.441,300.3,1.2,1.1,2017-12-05,1645,T,0,6.0NRT,278.6,5.9,D
30.776,-84.563,318.8,1.6,1.2,2017-12-05,1645,T,77,6.0NRT,294.7,26.3,D
30.773,-84.546,330.0,1.6,1.2,2017-12-05,1645,T,86,6.0NRT,296.0,51.0,D
30.265,-82.204,306.7,2.3,1.5,2017-12-05,1645,T,57,6.0NRT,293.2,16.9,D
30.268,-82.209,307.9,2.3,1.5,2017-12-05,1645,T,61,6.0NRT,293.3,19.7,D
29.958,-85.396,323.6,1.5,1.2,2017-12-05,1645,T,52,6.0NRT,295.5,28.0,D
29.954,-85.402,312.5,1.5,1.2,2017-12-05,1645,T,33,6.0NRT,294.4,11.7,D
29.952,-85.387,314.1,1.5,1.2,2017-12-05,1645,T,57,6.0NRT,295.5,14.8,D
29.949,-85.372,314.1,1.5,1.2,2017-12-05,1645,T,57,6.0NRT,294.8,14.6,D
28.799,-82.399,320.8,2.5,1.5,2017-12-05,1645,T,70,6.0NRT,293.4,52.7,D
28.794,-82.375,319.2,2.5,1.5,2017-12-05,1645,T,62,6.0NRT,294.0,47.0,D
28.799,-82.379,316.2,2.5,1.5,2017-12-05,1645,T,65,6.0NRT,293.0,39.6,D
28.786,-82.382,312.8,2.5,1.5,2017-12-05,1645,T,50,6.0NRT,293.7,27.7,D
29.926,-90.964,345.8,1.0,1.0,2017-12-05,1645,T,94,6.0NRT,296.5,51.8,D
29.924,-90.954,327.4,1.0,1.0,2017-12-05,1645,T,84,6.0NRT,294.4,23.2,D
29.828,-90.537,312.4,1.0,1.0,2017-12-05,1645,T,70,6.0NRT,283.0,11.1,D
29.964,-92.195,315.9,1.1,1.0,2017-12-05,1645,T,74,6.0NRT,293.9,12.5,D
29.717,-90.792,307.7,1.0,1.0,2017-12-05,1645,T,56,6.0NRT,291.4,4.7,D
29.567,-90.773,310.9,1.0,1.0,2017-12-05,1645,T,60,6.0NRT,296.5,6.2,D
39.385,-114.706,366.2,1.1,1.1,2017-12-05,1825,T,100,6.0NRT,274.0,126.8,D
39.383,-114.693,315.0,1.1,1.0,2017-12-05,1825,T,75,6.0NRT,270.3,21.0,D
37.213,-119.421,314.9,1.8,1.3,2017-12-05,1825,T,75,6.0NRT,285.5,37.0,D
37.207,-119.429,307.5,1.8,1.3,2017-12-05,1825,T,65,6.0NRT,283.8,21.7,D
36.29,-112.104,302.2,1.0,1.0,2017-12-05,1825,T,51,6.0NRT,273.9,9.6,D
37.039,-119.967,305.5,1.9,1.4,2017-12-05,1825,T,62,6.0NRT,284.0,21.1,D
36.799,-120.64,304.8,2.1,1.4,2017-12-05,1825,T,60,6.0NRT,290.4,18.9,D
36.797,-120.616,305.3,2.1,1.4,2017-12-05,1825,T,61,6.0NRT,289.9,19.2,D
34.002,-114.41,306.7,1.0,1.0,2017-12-05,1825,T,54,6.0NRT,291.4,6.3,D
34.001,-114.399,311.0,1.0,1.0,2017-12-05,1825,T,68,6.0NRT,292.0,9.0,D
34.463,-118.605,324.3,1.5,1.2,2017-12-05,1825,T,83,6.0NRT,291.1,36.0,D
34.461,-118.588,382.3,1.5,1.2,2017-12-05,1825,T,100,6.0NRT,298.5,288.2,D
34.452,-118.606,401.2,1.5,1.2,2017-12-05,1825,T,100,6.0NRT,298.6,461.0,D
34.45,-118.59,420.9,1.5,1.2,2017-12-05,1825,T,100,6.0NRT,309.1,713.7,D
34.449,-118.574,366.9,1.5,1.2,2017-12-05,1825,T,100,6.0NRT,293.8,183.4,D
34.441,-118.608,353.0,1.5,1.2,2017-12-05,1825,T,97,6.0NRT,288.7,117.9,D
34.44,-118.592,375.8,1.5,1.2,2017-12-05,1825,T,100,6.0NRT,293.4,239.9,D
34.438,-118.576,316.6,1.5,1.2,2017-12-05,1825,T,38,6.0NRT,288.9,21.3,D
34.46,-119.108,363.5,1.6,1.2,2017-12-05,1825,T,98,6.0NRT,297.1,182.7,D
34.454,-119.166,357.0,1.6,1.2,2017-12-05,1825,T,83,6.0NRT,295.7,144.9,D
34.452,-119.147,346.8,1.6,1.2,2017-12-05,1825,T,74,6.0NRT,296.8,99.5,D
34.449,-119.112,361.1,1.6,1.2,2017-12-05,1825,T,99,6.0NRT,297.0,163.3,D
34.447,-119.095,438.0,1.6,1.2,2017-12-05,1825,T,100,6.0NRT,317.3,1109.9,D
34.445,-119.078,425.6,1.6,1.2,2017-12-05,1825,T,100,6.0NRT,310.1,864.5,D
34.446,-119.204,371.2,1.6,1.3,2017-12-05,1825,T,100,6.0NRT,297.9,236.6,D
34.445,-119.186,384.8,1.6,1.2,2017-12-05,1825,T,100,6.0NRT,300.8,338.7,D
34.443,-119.167,353.7,1.6,1.2,2017-12-05,1825,T,85,6.0NRT,297.8,125.7,D
34.434,-119.081,339.0,1.6,1.2,2017-12-05,1825,T,61,6.0NRT,295.3,64.8,D
34.43,-119.041,388.0,1.6,1.2,2017-12-05,1825,T,100,6.0NRT,297.2,363.3,D
34.453,-119.154,352.0,1.6,1.2,2017-12-05,1825,T,97,6.0NRT,298.2,114.5,D
34.447,-119.101,402.6,1.6,1.2,2017-12-05,1825,T,100,6.0NRT,309.8,508.3,D
34.445,-119.085,422.3,1.6,1.2,2017-12-05,1825,T,100,6.0NRT,316.9,799.8,D
34.443,-119.067,343.2,1.6,1.2,2017-12-05,1825,T,72,6.0NRT,293.0,82.1,D
34.447,-119.21,343.8,1.6,1.3,2017-12-05,1825,T,93,6.0NRT,293.8,93.6,D
34.445,-119.192,389.6,1.6,1.2,2017-12-05,1825,T,100,6.0NRT,302.1,382.1,D
34.443,-119.174,363.7,1.6,1.2,2017-12-05,1825,T,100,6.0NRT,298.9,178.9,D
34.434,-119.087,335.3,1.6,1.2,2017-12-05,1825,T,83,6.0NRT,295.8,55.9,D
34.432,-119.068,323.7,1.6,1.2,2017-12-05,1825,T,41,6.0NRT,294.3,29.9,D
