latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
20.04869,-99.28484,301.6,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,288.0,0.9,N
20.04812,-99.28118,301.5,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,287.7,0.9,N
20.04756,-99.27753,301.1,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,287.6,1.2,N
20.02993,-99.27308,299.9,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,282.8,2.6,N
20.01187,-99.1787,304.4,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,284.5,0.8,N
20.60247,-103.3457,296.8,0.5,0.4,2017-12-08,812,N,nominal,1.0NRT,285.2,0.9,N
19.99664,-99.21136,312.1,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,285.0,1.8,N
20.22239,-101.04466,295.1,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,280.7,0.4,N
20.32647,-101.95052,298.8,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,279.4,0.7,N
20.32351,-101.95537,298.2,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,277.5,1.0,N
18.64779,-92.17272,316.7,0.5,0.5,2017-12-08,812,N,nominal,1.0NRT,291.5,39.4,N
18.64684,-92.16795,307.0,0.5,0.5,2017-12-08,812,N,nominal,1.0NRT,291.3,12.5,N
18.6433,-92.1737,344.5,0.5,0.5,2017-12-08,812,N,nominal,1.0NRT,296.5,39.4,N
18.64235,-92.16892,327.8,0.5,0.5,2017-12-08,812,N,nominal,1.0NRT,291.8,12.5,N
20.64019,-104.6711,301.4,0.4,0.5,2017-12-08,812,N,nominal,1.0NRT,281.1,1.6,N
20.63968,-104.66679,296.9,0.4,0.5,2017-12-08,812,N,nominal,1.0NRT,281.5,0.6,N
20.63598,-104.67137,314.0,0.4,0.5,2017-12-08,812,N,nominal,1.0NRT,281.9,1.6,N
20.63552,-104.66747,300.2,0.4,0.5,2017-12-08,812,N,nominal,1.0NRT,281.2,0.6,N
20.29255,-104.09007,297.9,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,281.9,0.8,N
19.39412,-98.08778,297.3,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,283.1,0.5,N
20.16952,-104.58192,304.5,0.4,0.5,2017-12-08,812,N,nominal,1.0NRT,278.7,1.1,N
19.1747,-98.31914,296.3,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,277.7,0.6,N
19.97803,-104.508,298.2,0.4,0.5,2017-12-08,812,N,nominal,1.0NRT,283.4,0.6,N
18.96672,-97.9603,307.6,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,283.3,1.0,N
19.02317,-98.62269,336.8,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,296.9,8.6,N
17.89632,-92.49058,349.4,0.5,0.5,2017-12-08,812,N,nominal,1.0NRT,290.7,12.1,N
19.67441,-103.37496,301.3,0.5,0.4,2017-12-08,812,N,nominal,1.0NRT,286.7,1.2,N
17.89542,-92.48587,304.8,0.5,0.5,2017-12-08,812,N,nominal,1.0NRT,290.5,2.6,N
19.45647,-101.94878,300.3,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,285.6,0.8,N
19.28608,-102.06458,304.4,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,288.7,1.1,N
19.33583,-103.25756,321.8,0.5,0.4,2017-12-08,812,N,nominal,1.0NRT,284.2,4.0,N
19.33521,-103.2529,336.5,0.5,0.4,2017-12-08,812,N,nominal,1.0NRT,284.6,4.8,N
17.98169,-98.93353,329.6,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,290.7,2.0,N
17.93271,-102.20806,314.9,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,295.3,1.7,N
17.92918,-102.20863,308.0,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,294.3,1.7,N
17.93253,-102.20664,309.9,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,295.3,1.7,N
17.92901,-102.2072,308.9,0.4,0.4,2017-12-08,812,N,nominal,1.0NRT,293.9,1.7,N
48.28819,-102.79229,346.2,0.3,0.6,2017-12-08,800,N,nominal,1.0NRT,267.2,2.4,N
48.28308,-102.79298,329.9,0.3,0.6,2017-12-08,800,N,nominal,1.0NRT,263.9,2.4,N
48.16838,-102.70032,341.6,0.3,0.6,2017-12-08,800,N,nominal,1.0NRT,267.5,4.4,N
48.05608,-102.7549,303.3,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,266.1,0.5,N
48.05098,-102.75553,299.0,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,264.7,0.5,N
47.99033,-102.72206,304.5,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,265.1,1.1,N
47.93397,-102.72003,296.1,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,265.9,0.3,N
47.90874,-102.72713,331.6,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,267.2,4.0,N
47.90643,-102.72823,346.2,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,270.0,2.4,N
47.87921,-102.6955,332.9,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,268.1,1.8,N
47.87413,-102.69588,301.4,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,265.4,0.5,N
43.29066,-79.98467,297.3,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,268.7,0.5,N
46.68926,-101.08247,337.4,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,268.3,7.7,N
42.81071,-80.0925,311.5,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,267.3,2.0,N
42.80689,-80.09906,327.0,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,269.1,4.2,N
42.80577,-80.09501,320.7,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,269.5,2.0,N
42.80971,-80.08987,312.4,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,267.0,2.2,N
42.80589,-80.0965,338.4,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,271.2,5.2,N
42.80204,-80.10306,342.3,0.3,0.6,2017-12-08,806,N,nominal,1.0NRT,270.1,3.9,N
42.25491,-83.12928,324.0,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,267.1,4.7,N
42.25516,-83.12914,327.7,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,267.5,4.1,N
42.24198,-83.13498,295.4,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,273.8,1.8,N
41.467,-81.6662,296.0,0.6,0.6,2017-12-08,806,N,nominal,1.0NRT,265.5,4.1,N
41.46412,-81.67565,329.7,0.6,0.6,2017-12-08,806,N,nominal,1.0NRT,271.1,4.6,N
41.45934,-81.67788,318.7,0.6,0.6,2017-12-08,806,N,nominal,1.0NRT,268.0,4.6,N
41.45267,-81.67298,306.2,0.6,0.6,2017-12-08,806,N,nominal,1.0NRT,267.7,4.1,N
42.31362,-85.58086,330.0,0.4,0.5,2017-12-08,806,N,nominal,1.0NRT,266.2,2.1,N
41.5688,-84.04595,328.2,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,267.2,3.2,N
42.17503,-88.55136,326.7,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,265.6,8.6,N
41.36678,-84.92237,326.7,0.4,0.5,2017-12-08,806,N,nominal,1.0NRT,265.8,4.3,N
41.64193,-87.13722,327.8,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,271.0,7.6,N
41.63821,-87.13865,327.8,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,271.3,5.2,N
41.63447,-87.14004,304.7,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,266.7,5.2,N
41.62701,-87.14281,326.8,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,269.8,2.7,N
41.67422,-87.4258,333.1,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,268.2,5.4,N
41.67177,-87.43311,297.6,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,266.5,5.4,N
41.66929,-87.42117,317.2,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,264.3,1.8,N
41.6743,-87.4643,296.1,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,267.5,0.6,N
41.67306,-87.45836,305.0,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,265.0,1.5,N
41.67182,-87.4524,306.0,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,267.2,1.5,N
41.6656,-87.42252,297.9,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,265.3,1.0,N
41.67062,-87.46566,296.0,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,264.5,0.6,N
41.66191,-87.42387,297.8,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,265.5,1.0,N
41.67368,-87.45847,299.2,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,264.5,1.3,N
41.67247,-87.45248,304.5,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,267.4,2.4,N
41.67121,-87.46578,301.0,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,265.4,1.3,N
41.6627,-87.42389,313.2,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,266.8,2.0,N
41.63935,-87.40668,316.6,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,267.4,2.8,N
41.62576,-87.34038,295.6,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,269.2,1.0,N
41.61959,-87.32971,329.0,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,271.2,3.5,N
41.62702,-87.36591,302.9,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,266.1,1.7,N
41.61588,-87.33108,312.8,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,265.8,3.6,N
41.11795,-85.34949,322.3,0.4,0.5,2017-12-08,806,N,nominal,1.0NRT,264.0,2.1,N
41.17847,-87.8577,328.4,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,266.1,4.3,N
38.88306,-90.13952,317.7,0.4,0.4,2017-12-08,806,N,nominal,1.0NRT,265.7,1.3,N
38.69458,-90.13531,297.0,0.4,0.4,2017-12-08,806,N,nominal,1.0NRT,268.5,1.0,N
38.05442,-89.23095,295.8,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,265.1,0.9,N
38.05379,-89.23202,295.6,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,265.3,0.6,N
35.93606,-89.7156,326.7,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,263.0,5.3,N
35.89033,-89.78249,299.7,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,265.5,1.0,N
35.8722,-90.0098,326.2,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,264.6,3.3,N
36.0368,-91.69161,318.3,0.4,0.4,2017-12-08,806,N,nominal,1.0NRT,268.4,1.6,N
35.64948,-89.93407,303.4,0.5,0.4,2017-12-08,806,N,nominal,1.0NRT,270.0,1.1,N
36.5199,-97.83847,321.0,0.4,0.4,2017-12-08,806,N,nominal,1.0NRT,268.6,2.3,N
33.86371,-96.074,324.8,0.4,0.4,2017-12-08,806,N,nominal,1.0NRT,268.7,2.9,N
33.86308,-96.06983,306.3,0.4,0.4,2017-12-08,806,N,nominal,1.0NRT,267.6,1.8,N
32.75377,-95.97121,302.6,0.4,0.4,2017-12-08,806,N,nominal,1.0NRT,267.3,0.8,N
33.0031,-110.77089,323.4,0.7,0.8,2017-12-08,806,N,nominal,1.0NRT,278.8,3.1,N
33.00327,-110.77509,301.6,0.7,0.8,2017-12-08,806,N,nominal,1.0NRT,277.3,2.2,N
33.00299,-110.76757,307.9,0.7,0.8,2017-12-08,806,N,nominal,1.0NRT,277.8,2.2,N
31.70929,-97.59047,295.4,0.4,0.4,2017-12-08,806,N,nominal,1.0NRT,269.2,0.7,N
32.15037,-101.70547,297.5,0.4,0.5,2017-12-08,806,N,nominal,1.0NRT,270.0,0.6,N
32.1505,-101.70317,296.9,0.4,0.5,2017-12-08,806,N,nominal,1.0NRT,270.3,0.8,N
32.30489,-103.92443,327.6,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,269.2,1.8,N
32.22546,-103.81147,305.2,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,268.2,1.4,N
32.22088,-103.81207,323.4,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,268.0,2.8,N
32.20502,-104.049,304.2,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,268.0,0.8,N
32.00991,-102.04335,301.6,0.4,0.5,2017-12-08,806,N,nominal,1.0NRT,270.9,0.6,N
32.16925,-104.07084,314.4,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,268.3,1.8,N
32.16714,-104.07132,311.3,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,267.9,1.8,N
31.86034,-101.79549,336.6,0.4,0.5,2017-12-08,806,N,nominal,1.0NRT,271.9,2.4,N
31.84761,-102.01508,311.4,0.4,0.5,2017-12-08,806,N,nominal,1.0NRT,271.0,0.7,N
31.99969,-103.867,295.8,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,268.8,0.7,N
31.97266,-103.87643,301.9,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,269.0,0.7,N
31.94295,-103.84727,297.7,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,270.3,0.6,N
31.84183,-103.80598,297.1,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,269.2,0.8,N
31.84199,-103.80845,302.1,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,269.1,0.9,N
31.58128,-101.65383,295.2,0.4,0.4,2017-12-08,806,N,nominal,1.0NRT,270.5,0.5,N
31.56506,-101.61819,321.3,0.6,0.4,2017-12-08,806,N,nominal,1.0NRT,272.3,2.3,N
31.79737,-103.92464,304.6,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,269.1,0.9,N
31.81982,-104.32657,297.1,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,265.3,0.5,N
31.69414,-103.80627,299.1,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,269.7,0.6,N
31.51598,-102.54252,295.6,0.4,0.5,2017-12-08,806,N,nominal,1.0NRT,269.7,0.6,N
31.64164,-103.93956,297.9,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,266.5,0.8,N
31.6292,-104.04794,296.3,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,267.3,0.9,N
31.59341,-103.72304,296.8,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,269.0,1.3,N
31.59033,-103.6913,299.4,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,269.1,0.9,N
31.3646,-101.77512,337.7,0.4,0.4,2017-12-08,806,N,nominal,1.0NRT,282.7,38.3,N
31.53262,-103.3793,298.6,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,270.6,0.6,N
31.36505,-101.77921,314.3,0.4,0.4,2017-12-08,806,N,nominal,1.0NRT,271.3,9.3,N
31.47239,-103.30142,299.9,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,269.8,0.6,N
31.43897,-103.50701,295.5,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,270.0,0.6,N
31.27148,-103.97581,322.3,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,268.0,2.6,N
31.20204,-103.67844,316.2,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,269.3,1.7,N
30.7763,-103.48624,321.4,0.5,0.5,2017-12-08,806,N,nominal,1.0NRT,265.7,2.4,N
30.49402,-109.63461,350.4,0.5,0.7,2017-12-08,806,N,nominal,1.0NRT,272.4,6.4,N
30.49208,-109.63373,333.6,0.5,0.7,2017-12-08,806,N,nominal,1.0NRT,270.8,5.7,N
27.48062,-110.10346,297.1,0.5,0.7,2017-12-08,806,N,nominal,1.0NRT,279.6,0.7,N
27.47844,-110.10425,311.6,0.5,0.7,2017-12-08,806,N,nominal,1.0NRT,280.5,0.9,N
48.16818,-102.701,340.3,0.3,0.6,2017-12-08,942,N,nominal,1.0NRT,265.1,3.2,N
48.16842,-102.69801,332.9,0.3,0.6,2017-12-08,942,N,nominal,1.0NRT,264.8,2.1,N
48.16369,-102.70097,320.4,0.3,0.6,2017-12-08,942,N,nominal,1.0NRT,261.5,2.1,N
47.87586,-102.69555,337.3,0.3,0.6,2017-12-08,942,N,nominal,1.0NRT,265.2,2.2,N
47.87731,-102.85749,321.3,0.3,0.6,2017-12-08,942,N,nominal,1.0NRT,262.2,1.4,N
47.82324,-117.75276,320.2,0.4,0.4,2017-12-08,942,N,nominal,1.0NRT,268.9,1.7,N
47.8225,-117.74749,338.5,0.4,0.4,2017-12-08,942,N,nominal,1.0NRT,269.5,4.2,N
47.82547,-117.76859,312.6,0.4,0.4,2017-12-08,942,N,nominal,1.0NRT,267.0,1.4,N
47.82472,-117.76329,299.9,0.4,0.4,2017-12-08,942,N,nominal,1.0NRT,266.6,1.4,N
47.82398,-117.75803,303.2,0.4,0.4,2017-12-08,942,N,nominal,1.0NRT,267.9,1.7,N
46.33163,-112.60081,325.0,0.4,0.4,2017-12-08,942,N,nominal,1.0NRT,265.3,4.7,N
46.33062,-112.59557,321.6,0.4,0.4,2017-12-08,942,N,nominal,1.0NRT,264.5,1.9,N
44.50576,-120.10809,306.8,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,274.4,1.7,N
43.69741,-116.28476,302.3,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,267.1,0.8,N
44.0312,-118.77924,333.5,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,269.9,2.4,N
44.02927,-118.78977,295.7,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,270.7,0.9,N
44.02789,-118.78014,316.8,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,271.1,2.2,N
44.01658,-118.77341,306.9,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,269.3,0.9,N
44.00941,-118.79536,308.9,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,270.1,2.0,N
43.99948,-118.79823,303.0,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,270.0,1.4,N
40.47156,-104.87153,301.4,0.4,0.6,2017-12-08,948,N,nominal,1.0NRT,273.0,1.3,N
40.47569,-104.87008,306.9,0.4,0.6,2017-12-08,948,N,nominal,1.0NRT,272.8,1.2,N
43.69276,-123.17654,312.6,0.5,0.4,2017-12-08,948,N,nominal,1.0NRT,264.2,1.6,N
43.16978,-124.1078,311.8,0.6,0.4,2017-12-08,948,N,nominal,1.0NRT,275.4,1.9,N
42.78882,-121.36282,298.1,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,269.8,0.4,N
42.78532,-121.36364,297.2,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,270.2,0.4,N
42.6286,-121.31577,314.6,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,264.3,1.5,N
42.62312,-121.30067,325.9,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,264.7,1.9,N
42.6251,-121.31659,303.3,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,263.5,1.3,N
42.62378,-121.30599,316.5,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,264.3,2.8,N
42.62161,-121.31741,313.4,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,264.6,1.3,N
42.61963,-121.30154,305.6,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,262.0,1.9,N
42.60783,-121.29343,307.8,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,263.9,0.7,N
42.60434,-121.29427,305.1,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,262.5,0.7,N
42.51204,-120.72436,296.7,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,266.7,0.9,N
42.50255,-120.70607,328.4,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,268.9,6.4,N
42.46741,-120.57458,300.3,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,267.2,0.9,N
42.46672,-120.56941,305.3,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,268.2,1.1,N
42.46605,-120.56444,310.0,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,267.5,1.1,N
42.46539,-120.55945,295.6,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,264.1,0.8,N
42.46262,-120.56512,322.4,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,270.9,3.3,N
42.45787,-120.5559,312.4,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,271.1,2.7,N
42.65608,-122.64507,299.2,0.5,0.4,2017-12-08,948,N,nominal,1.0NRT,255.2,0.7,N
42.65472,-122.64555,304.1,0.5,0.4,2017-12-08,948,N,nominal,1.0NRT,256.0,0.9,N
42.3362,-123.04225,332.7,0.5,0.4,2017-12-08,948,N,nominal,1.0NRT,270.4,5.4,N
40.82384,-114.25784,300.8,0.5,0.4,2017-12-08,948,N,nominal,1.0NRT,266.2,2.1,N
41.26931,-121.75787,295.8,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,264.9,0.7,N
38.86752,-120.57502,318.8,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,266.8,2.2,N
36.34842,-112.20688,296.8,0.5,0.5,2017-12-08,948,N,nominal,1.0NRT,270.6,0.9,N
36.29788,-112.10483,296.4,0.5,0.5,2017-12-08,948,N,nominal,1.0NRT,270.2,1.1,N
36.28802,-112.1019,296.1,0.5,0.5,2017-12-08,948,N,nominal,1.0NRT,271.5,1.3,N
36.28372,-112.10316,297.6,0.5,0.5,2017-12-08,948,N,nominal,1.0NRT,271.5,0.7,N
36.27915,-112.08315,301.2,0.5,0.5,2017-12-08,948,N,nominal,1.0NRT,270.6,1.1,N
38.0717,-122.14053,295.1,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,276.8,1.3,N
38.07018,-122.13831,296.4,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,275.8,1.2,N
36.27961,-112.08521,301.8,0.5,0.5,2017-12-08,948,N,nominal,1.0NRT,271.2,1.5,N
37.8825,-121.18417,299.1,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,263.0,0.3,N
37.95043,-122.39886,305.0,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,287.2,1.9,N
37.94221,-122.39062,296.7,0.4,0.4,2017-12-08,948,N,nominal,1.0NRT,283.8,1.1,N
