latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
34.27567,-118.98029,341.2,0.4,0.5,2017-02-01,2118,N,VIIRS,n,1.0NRT,293.8,0,D
34.77267,-119.42651,327.7,0.5,0.4,2017-01-11,2112,N,VIIRS,n,1.0NRT,283.2,0,D
34.62637,-120.56648,343.9,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,307,0,D
34.61986,-120.57504,336.2,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,308.1,0,D
34.6221,-120.56479,356.7,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,321.8,0,D
34.62099,-120.56986,367,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,314.6,0,D
34.61559,-120.57334,348.9,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,316.6,0,D
34.60898,-120.58232,332.4,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,306.8,0,D
34.61128,-120.57187,354.1,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,323,0,D
34.61011,-120.57718,367,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,332.8,0,D
34.61245,-120.56655,367,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,321.3,0,D
34.60571,-120.57609,367,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,335.3,0,D
34.60684,-120.57098,367,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,318.8,0,D
34.60803,-120.56558,367,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,320.4,0,D
34.60361,-120.56463,338.4,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,307.5,0,D
34.60476,-120.55938,350.8,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,322.2,0,D
34.60591,-120.55418,349.8,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,314.5,0,D
34.60157,-120.55285,355.4,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,320.4,0,D
34.60271,-120.5477,351.2,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,322.9,0,D
34.6039,-120.54232,340.1,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,307.1,0,D
34.59843,-120.54607,367,0.5,0.5,2016-09-18,2030,N,VIIRS,l,1.0NRT,330,0,D
34.59958,-120.54092,344.5,0.5,0.5,2016-09-18,2030,N,VIIRS,n,1.0NRT,316.3,0,D
34.60132,-120.56713,306.2,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,292.2,0,N
34.60319,-120.57346,311.3,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,290.8,0,N
34.60371,-120.5511,301.8,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,287.9,0,N
34.60574,-120.55798,367,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,295.3,0,N
34.60782,-120.56509,340.4,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,305.7,0,N
34.60985,-120.57198,346.3,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,321,0,N
34.61182,-120.57867,339.7,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,294.3,0,N
34.61053,-120.55013,308.7,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,294,0,N
34.61974,-120.5815,303.5,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,290.2,0,N
34.61252,-120.55689,367,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,304.5,0,N
34.61442,-120.56339,367,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,309.1,0,N
34.61621,-120.56947,367,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,342.3,0,N
34.61797,-120.57548,367,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,296.3,0,N
34.61868,-120.55369,307.4,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,292.3,0,N
34.62406,-120.57202,305.1,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,289.7,0,N
34.62044,-120.55965,350.6,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,301.8,0,N
34.62222,-120.56577,367,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,311.8,0,N
34.60205,-120.57482,301.1,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,290.1,0,N
34.60449,-120.55922,345.9,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,291.7,0,N
34.60655,-120.56609,345.5,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,299.9,0,N
34.60863,-120.57304,367,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,316,0,N
34.61072,-120.57998,321.2,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,293.8,0,N
34.6092,-120.55117,310.3,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,293.7,0,N
34.61873,-120.58298,304.4,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,290.3,0,N
34.61129,-120.55817,367,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,305.7,0,N
34.61329,-120.56483,355.8,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,309.9,0,N
34.61513,-120.57097,367,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,339.8,0,N
34.61691,-120.5769,367,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,296.9,0,N
34.62302,-120.57358,313.3,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,291.3,0,N
34.61754,-120.55526,321.8,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,293.6,0,N
34.61933,-120.56123,348.6,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,306.4,0,N
34.62117,-120.56738,367,0.6,0.7,2016-09-18,1050,N,VIIRS,n,1.0NRT,323.3,0,N
34.29311,-118.8019,299.1,0.5,0.5,2016-09-18,0910,N,VIIRS,n,1.0NRT,287,0,N
34.33805,-118.51829,312.3,0.5,0.5,2016-09-18,0910,N,VIIRS,n,1.0NRT,293.1,0,N
34.60646,-120.56049,329.7,0.6,0.6,2016-09-18,0910,N,VIIRS,n,1.0NRT,287.6,0,N
34.61091,-120.5521,310.9,0.6,0.6,2016-09-18,0910,N,VIIRS,n,1.0NRT,291.9,0,N
34.61251,-120.57334,305.5,0.6,0.6,2016-09-18,0910,N,VIIRS,n,1.0NRT,293.1,0,N
34.61143,-120.55908,356.1,0.6,0.6,2016-09-18,0910,N,VIIRS,n,1.0NRT,313.3,0,N
34.61197,-120.56613,351,0.6,0.6,2016-09-18,0910,N,VIIRS,n,1.0NRT,308.9,0,N
34.61756,-120.57303,312.3,0.6,0.6,2016-09-18,0910,N,VIIRS,n,1.0NRT,292.4,0,N
34.61648,-120.55862,367,0.6,0.6,2016-09-18,0910,N,VIIRS,n,1.0NRT,305.4,0,N
34.61702,-120.56582,352.2,0.6,0.6,2016-09-18,0910,N,VIIRS,n,1.0NRT,331.7,0,N
34.62154,-120.55849,346.6,0.6,0.6,2016-09-18,0910,N,VIIRS,n,1.0NRT,300.5,0,N
34.62209,-120.56577,341.4,0.6,0.6,2016-09-18,0910,N,VIIRS,n,1.0NRT,322.8,0,N
34.29192,-118.80305,300.8,0.5,0.4,2016-09-10,1000,N,VIIRS,n,1.0NRT,286.4,0,N
34.32064,-118.51257,304.1,0.5,0.4,2016-09-10,1000,N,VIIRS,n,1.0NRT,289.7,0,N
34.33411,-118.52069,311.4,0.5,0.4,2016-09-10,1000,N,VIIRS,n,1.0NRT,289.7,0,N
35.25782,-118.759,349.6,0.5,0.5,2016-09-15,2125,N,VIIRS,n,1.0NRT,307.7,0,D
35.25905,-118.76213,331.9,0.5,0.5,2016-09-15,2125,N,VIIRS,l,1.0NRT,305.5,0,D
35.25954,-118.75643,334.8,0.5,0.5,2016-09-15,2125,N,VIIRS,l,1.0NRT,305.6,0,D
35.2589,-118.7588,339.8,0.7,0.8,2016-09-15,1945,N,VIIRS,n,1.0NRT,298.2,0,D
34.607,-119.806,335.8,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,304.4,0,D
34.608,-119.801,338.2,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,304,0,D
34.608,-119.796,343,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,303.9,0,D
34.609,-119.79,337.5,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,306,0,D
34.602,-119.81,344.2,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,304.4,0,D
34.603,-119.8,367,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,342.5,0,D
34.603,-119.795,367,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,311.3,0,D
34.598,-119.799,367,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,380,0,D
34.598,-119.81,352.8,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,310.8,0,D
34.599,-119.793,356.2,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,320.9,0,D
34.598,-119.804,367,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,367.9,0,D
34.593,-119.803,367,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,380,0,D
34.594,-119.797,367,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,380,0,D
34.592,-119.814,335.2,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,310.1,0,D
34.594,-119.791,349.3,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,319.2,0,D
34.607,-119.805,346.2,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,304.6,0,D
34.607,-119.799,347,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,304.1,0,D
34.608,-119.794,347.9,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,305.1,0,D
34.601,-119.809,350.9,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,304.7,0,D
34.603,-119.793,354.9,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,313.1,0,D
34.602,-119.804,367,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,348.5,0,D
34.602,-119.798,367,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,348.6,0,D
34.597,-119.802,367,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,380,0,D
34.598,-119.797,367,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,380,0,D
34.598,-119.791,351.2,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,317.6,0,D
34.592,-119.806,367,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,328.9,0,D
34.593,-119.801,367,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,380,0,D
34.592,-119.812,339.8,0.5,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,310.1,0,D
34.593,-119.795,367,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,366.1,0,D
34.588,-119.799,367,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,341.9,0,D
34.588,-119.793,351.4,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,317,0,D
34.582,-119.817,355.3,0.5,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,309.5,0,D
34.582,-119.81,346,0.5,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,313.4,0,D
34.584,-119.793,355.8,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,323.5,0,D
34.584,-119.787,349,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,314.1,0,D
34.583,-119.804,367,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,350.3,0,D
34.583,-119.798,367,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,342.9,0,D
34.578,-119.809,367,0.5,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,336.8,0,D
34.579,-119.787,347.7,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,318.5,0,D
34.577,-119.816,367,0.5,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,340.5,0,D
34.578,-119.803,367,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,347.9,0,D
34.579,-119.798,367,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,358.4,0,D
34.579,-119.792,367,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,360.5,0,D
34.573,-119.809,353.4,0.5,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,329.6,0,D
34.574,-119.797,354.8,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,345.5,0,D
34.574,-119.792,354.6,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,350.7,0,D
34.572,-119.815,341.2,0.5,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,315.7,0,D
34.573,-119.803,356.4,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,324.8,0,D
34.575,-119.787,348.8,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,320.8,0,D
34.569,-119.803,351.2,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,322,0,D
34.569,-119.797,357,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,325.4,0,D
34.57,-119.786,355.1,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,325.2,0,D
34.57,-119.78,346.5,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,320.1,0,D
34.563,-119.808,367,0.5,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,325.1,0,D
34.564,-119.797,354,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,330.9,0,D
34.566,-119.779,343.4,0.6,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,318.2,0,D
34.564,-119.803,367,0.6,0.5,2016-08-19,2135,N,VIIRS,n,1.0NRT,339.3,0,D
34.548,-119.823,346.3,0.5,0.5,2016-08-19,2135,N,VIIRS,l,1.0NRT,318.4,0,D
34.891,-118.922,341.5,0.6,0.7,2016-08-19,1955,N,VIIRS,n,1.0NRT,308.9,0,D
34.894,-118.922,339.5,0.6,0.7,2016-08-19,1955,N,VIIRS,n,1.0NRT,308.2,0,D
34.574,-119.797,355.7,0.7,0.8,2016-08-19,1955,N,VIIRS,n,1.0NRT,319.2,0,D
34.577,-119.788,342.6,0.7,0.8,2016-08-19,1955,N,VIIRS,n,1.0NRT,305.2,0,D
34.568,-119.793,353.8,0.7,0.8,2016-08-19,1955,N,VIIRS,n,1.0NRT,322.1,0,D
34.571,-119.784,367,0.7,0.8,2016-08-19,1955,N,VIIRS,n,1.0NRT,310.1,0,D
34.32047,-118.51132,298.4,0.4,0.5,2016-09-15,1005,N,VIIRS,n,1.0NRT,284.1,0,N
34.3355,-118.52129,306.3,0.4,0.5,2016-09-15,1005,N,VIIRS,n,1.0NRT,284.8,0,N
34.29317,-118.80221,298.2,0.4,0.5,2016-09-15,1005,N,VIIRS,n,1.0NRT,283.4,0,N
34.332,-118.519,303.1,0.5,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,287.1,0,N
34.478,-118.894,301.7,0.5,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,287.8,0,N
34.292,-118.802,295.8,0.5,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,284.8,0,N
34.546,-119.824,316.4,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,283.8,0,N
34.545,-119.82,322.9,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,284.4,0,N
34.549,-119.814,306.6,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,285.6,0,N
34.55,-119.819,349.2,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,292.1,0,N
34.55,-119.823,332,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,286.5,0,N
34.552,-119.809,304.9,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,285.2,0,N
34.553,-119.813,309.6,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,285.5,0,N
34.554,-119.818,320.9,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,287,0,N
34.557,-119.812,299.2,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,285,0,N
34.558,-119.817,300.8,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,285.1,0,N
34.56,-119.826,300.2,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,284,0,N
34.559,-119.821,338.5,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,286.5,0,N
34.557,-119.794,298,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,287.4,0,N
34.562,-119.816,295.6,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,285.4,0,N
34.561,-119.793,305.7,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,290.9,0,N
34.562,-119.797,308.1,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,291.5,0,N
34.563,-119.802,301.4,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,288.7,0,N
34.566,-119.814,299.8,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,286.4,0,N
34.567,-119.819,303.2,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,286.8,0,N
34.566,-119.791,307.7,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,288.3,0,N
34.567,-119.796,308.5,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,289.9,0,N
34.567,-119.8,313.2,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,292.2,0,N
34.569,-119.809,300.4,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,287.8,0,N
34.57,-119.813,307,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,287.4,0,N
34.57,-119.791,314.4,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,292.9,0,N
34.571,-119.795,311,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,288.5,0,N
34.573,-119.807,307.2,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,286.7,0,N
34.569,-119.786,349.5,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,294.4,0,N
34.572,-119.799,326.4,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,288,0,N
34.576,-119.802,302.5,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,285.4,0,N
34.573,-119.785,355.9,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,312,0,N
34.574,-119.789,351.7,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,311.6,0,N
34.575,-119.793,334.2,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,290.4,0,N
34.576,-119.798,329.1,0.4,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,288.4,0,N
34.336,-118.519,305.8,0.5,0.5,2016-08-19,1015,N,VIIRS,n,1.0NRT,288.5,0,N
34.6,-119.848,348.2,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,323,0,D
34.606,-119.768,350.4,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,321.6,0,D
34.607,-119.763,352.4,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,307.8,0,D
34.592,-119.857,343.7,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,316.1,0,D
34.593,-119.847,355.5,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,324.8,0,D
34.594,-119.842,343.9,0.5,0.4,2016-08-20,2115,N,VIIRS,l,1.0NRT,315.2,0,D
34.594,-119.838,346.1,0.5,0.4,2016-08-20,2115,N,VIIRS,l,1.0NRT,316.6,0,D
34.604,-119.757,341.9,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,307.1,0,D
34.603,-119.762,367,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,350.4,0,D
34.589,-119.851,367,0.5,0.4,2016-08-20,2115,N,VIIRS,l,1.0NRT,328.6,0,D
34.589,-119.847,367,0.5,0.4,2016-08-20,2115,N,VIIRS,l,1.0NRT,330.4,0,D
34.59,-119.842,367,0.5,0.4,2016-08-20,2115,N,VIIRS,l,1.0NRT,325.9,0,D
34.6,-119.762,351.3,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,313.7,0,D
34.588,-119.856,367,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,341.4,0,D
34.585,-119.856,367,0.5,0.4,2016-08-20,2115,N,VIIRS,l,1.0NRT,328.7,0,D
34.595,-119.766,345.5,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,311,0,D
34.592,-119.765,353.3,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,315.4,0,D
34.588,-119.764,367,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,342.1,0,D
34.584,-119.768,347.2,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,314.6,0,D
34.585,-119.763,347.8,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,318,0,D
34.576,-119.772,367,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,311,0,D
34.577,-119.766,367,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,312.4,0,D
34.572,-119.776,367,0.5,0.4,2016-08-20,2115,N,VIIRS,l,1.0NRT,333.1,0,D
34.572,-119.771,367,0.5,0.4,2016-08-20,2115,N,VIIRS,l,1.0NRT,333.1,0,D
34.571,-119.781,350.5,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,317,0,D
34.573,-119.765,350.9,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,303.1,0,D
34.567,-119.785,356.4,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,320.6,0,D
34.568,-119.78,347.6,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,319.2,0,D
34.569,-119.77,350.4,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,304,0,D
34.568,-119.775,367,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,349.3,0,D
34.564,-119.779,355.6,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,329.1,0,D
34.565,-119.769,344.7,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,307.6,0,D
34.565,-119.774,367,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,366.2,0,D
34.561,-119.773,350.7,0.5,0.4,2016-08-20,2115,N,VIIRS,n,1.0NRT,315.8,0,D
34.323,-119.343,300,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,286.3,0,N
34.29,-118.802,300.8,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,286.9,0,N
34.29,-118.804,302.4,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,286.8,0,N
34.321,-118.513,306.3,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,287.9,0,N
34.333,-118.52,308.5,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,288.6,0,N
34.566,-119.778,345.5,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,297.9,0,N
34.566,-119.783,338.2,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,293.6,0,N
34.569,-119.777,331.6,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,295.7,0,N
34.57,-119.782,330.4,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,296.1,0,N
34.572,-119.777,345.8,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,297.1,0,N
34.573,-119.781,334.3,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,306.1,0,N
34.575,-119.771,306.3,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,290.8,0,N
34.576,-119.78,315.5,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,298.4,0,N
34.577,-119.784,307.6,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,295.5,0,N
34.576,-119.776,324.5,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,297.9,0,N
34.575,-119.773,317.8,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,292.6,0,N
34.576,-119.782,313.9,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,297.7,0,N
34.583,-119.816,304.5,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,287.8,0,N
34.576,-119.777,328.7,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,299.6,0,N
34.578,-119.768,317.7,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,292.7,0,N
34.579,-119.776,313.9,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,296.2,0,N
34.58,-119.781,309.4,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,293.6,0,N
34.581,-119.785,303.2,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,290.2,0,N
34.578,-119.772,351.6,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,301.6,0,N
34.581,-119.767,305.7,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,291.8,0,N
34.582,-119.771,316.5,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,294.8,0,N
34.582,-119.776,309,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,295.1,0,N
34.596,-119.854,308.9,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,286.4,0,N
34.595,-119.85,342.9,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,307.9,0,N
34.598,-119.845,302.1,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,289.7,0,N
34.585,-119.771,320.6,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,296.2,0,N
34.599,-119.849,335.7,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,290.6,0,N
34.6,-119.853,332.2,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,288.8,0,N
34.589,-119.774,309,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,295.8,0,N
34.602,-119.848,306,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,288.6,0,N
34.603,-119.852,318.7,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,287.5,0,N
34.589,-119.77,323.9,0.4,0.4,2016-08-20,0955,N,VIIRS,n,1.0NRT,296.2,0,N
